id,fec_nacim,flg_empleado,gls_nacioncorta,gls_residencialarga,gls_profesionlarga,cod_sexo,gls_cod_estcivillarga,gls_niv_educaclarga,gls_sep_bieneslarga
29759,1986-01-20,N,Chile, ,OTRA,F, ,Sin Asignación, 
11819,2006-12-01,N,Chile, ,OTRA,F, ,Sin Asignación, 
30157,1984-09-23,N,Chile,Residencia Familiar,INGENIERO CIVIL ELECTRICO,M,Soltero,Universitario Completo, 
11212,1966-01-10,N,Chile, , ,M, ,Sin Asignación, 
11604,1982-02-28,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
34521,1950-03-18,N,Chile, ,OTRA,F, ,Sin Asignación, 
17294,1974-06-16,N,España,Residencia Arrendada,ECONOMISTA,M,Casado,Universitario Completo,SIN SEPARACIÓN
34749,1983-02-23,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
2444,1977-10-06,N,Chile, ,OTRA,M, ,Sin Asignación, 
10563,1956-04-05,N,Chile,Residencia Arrendada,OTRA,M,Soltero,Universitario Incompleto, 
35747,1950-02-22,N,Chile, ,OTRA,F, ,Sin Asignación, 
11220,1985-11-29,N,Chile,Residencia Familiar,PERIODISTA,F,Soltero,Universitario Completo, 
20544,1978-02-15,N,Chile, , ,M, ,Sin Asignación, 
34396,1960-10-05,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
15012,1955-04-18,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
23351,1962-11-27,N,Chile,Residencia Familiar,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
28811,1954-09-27,N,Chile, ,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
1617,1940-02-04,N,Chile, ,OTRA,M, ,Sin Asignación, 
12165,1983-01-28,N,Chile,Residencia Familiar,PROFESOR,F,Soltero,Universitario Completo, 
5645,1954-09-20,N,Chile,Residencia Propia,TECNICO AGRICOLA,M,Casado,Técnico,SIN SEPARACIÓN
16068,1952-04-20,N,Chile,Residencia Propia,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
1919,1973-05-06,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
14935,1950-06-19,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
3354,1949-06-29,N,Chile, , ,M,Casado,Sin Asignación,-
30243,1940-05-15,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Casado,Universitario Completo,SIN SEPARACIÓN
29676,2009-03-05,N,Chile, , ,M, ,Sin Asignación, 
21448,1990-04-03,N,Chile, , ,M, ,Sin Asignación, 
26480,1986-01-18,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Completo, 
14535,1976-01-20,N,Chile,Residencia Familiar,ADMINISTRACION ECOTURIMO,M,Casado,Técnico,SIN SEPARACIÓN
25048,2004-04-19,N,Chile, , ,F, ,Sin Asignación, 
34534,2007-05-31,N,Chile, , ,M, ,Sin Asignación, 
30147,1955-03-17,N,Chile, ,OTRA,M, ,Sin Asignación, 
25394,1966-08-03,N,Chile, ,OTRA,F, ,Sin Asignación, 
30460,1974-06-08,N,Chile,Propia con deuda,INGENIERO DE EJECUCION,M,Casado,Universitario Completo,CON SEPARACIÓN
11755,1954-04-28,N,Chile, , ,F,Casado,Sin Asignación,-
11165,1990-03-06,N,Chile, , ,F, ,Sin Asignación, 
12540,1971-09-30,N,Chile, ,OTRA,F, ,Sin Asignación, 
21482,1971-08-02,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
30189,1971-03-24,N,Chile,Residencia Familiar, ,M,Soltero,Universitario Completo, 
227,1969-09-26,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
16905,1970-11-22,N,Chile, , ,F,Casado,Sin Asignación,-
30955,2010-12-27,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
33209,1937-09-24,N,Chile,Residencia Familiar,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
4746,2000-09-19,N,Chile, ,OTRA,M,Soltero,Medio, 
6215,1966-12-02,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
15517,1964-06-28,N,Argentina,Residencia Propia,TECNICO ELECTRICO,M,Casado,Técnico Universitario,SIN SEPARACIÓN
30839,1984-05-01,N,Chile,Residencia Propia,ABOGADO,M,Soltero,Universitario Completo, 
6803,1969-02-10,N,Chile,Residencia Propia,PSICOPEDAGOGO,F,Casado,Universitario Completo,SIN SEPARACIÓN
16714,1984-12-29,N,Chile,Residencia Arrendada,MEDICO VETERINARIO,F,Soltero,Universitario Completo, 
10372,1953-04-01,N,Chile,Residencia Propia,INGENIERO CIVIL,M,SIN INFORMACION,Sin Asignación, 
21969,1992-12-26,S,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Incompleto, 
15886,1981-09-09,N,Chile,Propia con deuda,INGENIERO FORESTAL,F,Casado,Universitario Completo,CON SEPARACIÓN
7251,1992-04-13,N,Chile,Residencia Familiar,INGENIERO CIVIL,F,Soltero,Universitario Incompleto, 
8157,1994-05-31,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
12619,1984-09-07,N,Chile,Residencia Familiar,ENFERMERA,F,Soltero,Universitario Completo, 
23838,1976-09-29,N,Chile,Propia con deuda,LICENCIADO EN HISTORIA,F,Casado,Universitario Completo,SIN SEPARACIÓN
33769,1973-12-28,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
9603,1972-11-22,N,Chile,Propia con deuda,PUBLICISTA,F,Casado,Universitario Completo,CON SEPARACIÓN
16910,1965-05-24,N,Chile,Residencia Propia,TECNICO AGRICOLA,M,Casado,Técnico,PARTICIPACIÓN EN GANANCIALES
22590,1988-10-03,N,Chile,Residencia Familiar,OTRA,M,Soltero,Universitario Completo, 
12516,1966-12-19,N,Chile, ,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
16745,1958-06-30,N,Chile,Residencia Propia,MEDICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
33601,1955-02-14,N,Chile,Propia con deuda,CONTADOR AUDITOR,M,Casado,Universitario Completo,CON SEPARACIÓN
7424,1954-06-03,N,Chile,Residencia Propia,INGENIERO CIVIL ELECTRICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
30975,2002-12-17,N,Chile, ,OTRA,M,Soltero,Medio, 
10668,1961-12-20,N,Chile,Residencia Arrendada,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
5323,1981-05-10,N,Chile,Residencia Propia,DISEÑADOR GRAFICO,F,Soltero,Universitario Completo, 
24623,1964-07-31,N,Chile,Residencia Propia,OTRA,M,Casado,Universitario Incompleto,SIN SEPARACIÓN
23633,1977-12-06,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
15940,1984-07-10,S,Chile,Propia con deuda,INGENIERO COMERCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
2797,1988-04-19,N,Chile,Residencia Familiar,PSICOLOGO,F,Soltero,Universitario Completo, 
35074,1966-08-04,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Casado,Sin Asignación,SIN SEPARACIÓN
16917,1984-06-13,N,España,Otras Residencias,INGENIERO,M,Soltero,Universitario Completo, 
16682,1989-04-02,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
30856,1989-02-10,S,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
34241,1991-12-28,N,Chile,Residencia Familiar,ARQUITECTO,M,Soltero,Universitario Incompleto, 
7731,1983-02-12,N,Chile,Residencia Familiar,DISEÑADOR GRAFICO,F,Soltero,Universitario Completo, 
10365,1950-04-28,N,Chile,Residencia Propia,ADMINISTRADOR FINANCIERO,F,Soltero,Técnico Universitario, 
27914,1991-03-14,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Soltero,Universitario Completo, 
21495,1966-08-08,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,CON SEPARACIÓN
12480,2001-03-25,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
21692,1970-08-04,N,Chile, ,PERIODISTA,F,SIN INFORMACION,Universitario Completo, 
9660,1986-11-29,N,Chile,Residencia Familiar,PSICOLOGO,F,Casado,Universitario Completo,SIN SEPARACIÓN
14800,1924-09-06,N,Chile, ,OTRA,F, ,Sin Asignación, 
3522,1959-03-02,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
30928,1953-03-15,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
15195,1964-06-04,N,Chile,Residencia Familiar,TRADUCTOR DE IDIOMAS,F,Casado,Universitario Completo,CON SEPARACIÓN
3265,1969-03-27,N,Chile, , ,M,Casado,Sin Asignación,-
2882,2000-02-10,N,Chile, ,OTRA,M,Soltero,Medio, 
21275,1985-05-11,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
10447,1951-10-19,N,Chile,Residencia Familiar,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
26389,1989-05-20,N,Chile, ,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
3002,1986-12-29,N,Chile,Residencia Arrendada,LICENCIADO EN ARTES,F,Casado,Universitario Completo,CON SEPARACIÓN
3551,1965-05-14,N,Chile, ,OTRA,M,Casado,Universitario Completo, 
10141,1944-01-04,N,Chile, ,OTRA,F, ,Sin Asignación, 
25262,1953-06-11,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
16270,1967-08-21,N,Chile,Residencia Familiar,OTRA,F,Casado,Técnico,CON SEPARACIÓN
7699,1977-09-04,S,Chile,Propia con deuda,ADMINISTRADOR FINANCIERO,F,Soltero,Técnico, 
1094,1945-11-23,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
16282,1940-12-16,N,Chile, ,OTRA,M, ,Sin Asignación, 
9860,1975-05-23,N,Chile,Propia con deuda,INGENIERO COMERCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
35889,2006-10-16,N,Chile, ,ACTOR,M,Soltero,Sin Asignación, 
11974,2006-08-22,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
7256,2003-09-28,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
1113,1960-11-01,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
7912,1943-05-16,N,Chile, , ,F,Casado,Sin Asignación,-
23837,1976-01-01,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,SIN INFORMACION,Sin Asignación, 
13938,1995-01-16,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Incompleto, 
20141,1964-08-17,N,Bolivia,Residencia Familiar,RELACIONADOR PUBLICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
33792,1965-11-29,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
663,1950-01-14,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
7868,1952-11-20,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
5855,1953-11-02,N,Chile,Residencia Familiar,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
17342,1995-07-22,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Incompleto, 
30011,1968-12-10,N,Chile,Residencia Familiar,ADMINISTRADOR DE EMPRESAS,F,Casado,Técnico,CON SEPARACIÓN
12570,1960-08-18,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
12510,1963-06-20,N,Chile, ,ABOGADO,M,Casado,Sin Asignación, 
26767,1956-10-23,N,Chile, ,OTRA,F,Soltero,Medio, 
16597,1963-12-22,N,China, , ,M,Soltero,Sin Asignación,-
3097,1992-12-09,N,Chile,Residencia Familiar,PROFESOR,F,Soltero,Universitario Completo, 
30681,1975-11-22,N,Chile,Propia con deuda,INGENIERO FORESTAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
30739,1948-05-08,N,Chile,Residencia Propia,INGENIERO,M,Soltero,Universitario Completo, 
30967,1991-12-02,N,Chile,Residencia Familiar,MEDICO,F,Soltero,Universitario Completo, 
2660,1990-07-09,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
35479,1941-04-30,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
3103,1998-06-01,N,Chile,Residencia Familiar,OTRA,F,Soltero,Medio, 
14553,1995-12-18,N,Chile,Residencia Familiar,KINESIOLOGO,F,Soltero,Universitario Incompleto, 
34595,1978-05-08,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
35529,1994-09-13,N,Chile,Residencia Familiar,PROFESOR,F,Soltero,Universitario Completo, 
26162,1995-08-08,N,Chile, , ,M,Soltero,Sin Asignación, 
10634,1956-10-03,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
12413,1992-07-11,N,Chile,Residencia Arrendada,PSICOLOGO,F,Soltero,Universitario Completo, 
8291,1996-07-27,N,Chile,Residencia Familiar,ARQUITECTO,F,Soltero,Universitario Incompleto, 
26577,1960-08-18,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
11,1995-08-28,S,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Incompleto, 
2100,1974-02-24,N,Chile,Residencia Propia,DISEÑADOR,F,Casado,Universitario Completo,CON SEPARACIÓN
25915,1953-10-13,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
14261,1924-09-07,N,Chile,Residencia Propia,ECONOMISTA,M,Casado,Universitario Completo,SIN SEPARACIÓN
7355,2004-03-31,N,Chile, ,OTRA,F,Soltero,Basico, 
7019,1988-03-18,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
10502,1966-08-13,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
12112,1931-08-14,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
26900,1993-05-05,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
24609,1968-10-16,N,Chile,Propia con deuda,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
19797,1965-05-05,N,Chile,Residencia Familiar,CIRUJANO DENTISTA,F,Casado,Universitario Completo,SIN SEPARACIÓN
24753,1976-12-28,N,Chile,Residencia Arrendada,INGENIERO EN ACUICULTURA,M,Casado,Universitario Completo,SIN SEPARACIÓN
28925,1949-05-05,N,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
22042,1990-02-20,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
8187,1970-04-23,N,Chile, ,INGENIERO COMERCIAL,M,Casado,Universitario Completo, 
21464,1950-10-15,N,Chile,Residencia Propia,ENFERMERA,F,Soltero,Universitario Completo, 
12400,1954-09-30,N,Chile,Residencia Propia,MUSICO,M,Soltero,Universitario Completo, 
3632,1951-10-19,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
19479,1958-12-10,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
11681,1971-12-27,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
25979,1929-11-12,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
29021,1951-07-04,N,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
10369,1970-01-08,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
30494,1968-08-19,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
30399,1960-06-28,N,Chile,Residencia Propia,ABOGADO,F,Casado,Universitario Completo,SIN SEPARACIÓN
3485,1996-03-28,N,Chile,Residencia Familiar,ABOGADO,F,Soltero,Universitario Incompleto, 
26432,1945-08-24,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
14091,1966-11-16,N,Chile,Residencia Propia,SECRETARIA,F,Casado,Técnico,CON SEPARACIÓN
1846,1979-03-14,N,Chile,Residencia Propia,PUBLICISTA,M,Casado,Universitario Completo,CON SEPARACIÓN
16415,1938-08-18,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
25931,1992-10-09,N,Chile,Residencia Familiar,ABOGADO,F,Casado,Universitario Completo,CON SEPARACIÓN
12712,1999-03-12,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,F,Soltero,Universitario Incompleto, 
8300,1969-07-14,N,Chile, ,GASTRONOMO,M,Soltero,Sin Asignación, 
409,1972-03-27,N,Chile,Propia con deuda,ADMINISTRADOR PUBLICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
1626,1982-10-09,N,Chile,Residencia Arrendada,LICENCIADO EN ARTES,F,Soltero,Universitario Completo, 
5533,1937-10-24,N,Chile, ,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
19221,1985-11-04,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
447,1980-09-01,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
26558,1978-10-30,N,Chile,Residencia Propia,INGENIERO CIVIL,F,Casado,Universitario Completo,CON SEPARACIÓN
25369,1984-09-07,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
19771,1968-12-10,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
36113,1974-04-18,N,Chile, ,OTRA,M,Soltero,Medio, 
20366,1958-07-12,N,Chile,Residencia Propia, ,M,Casado,Técnico Universitario,SIN SEPARACIÓN
16880,1966-06-05,N,Chile,Residencia Propia,MEDICO VETERINARIO,M,Soltero,Universitario Completo, 
12576,1959-07-31,N,Chile,Residencia Propia,AGRICULTOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
1965,1977-09-05,N,Chile,Propia con deuda,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
8041,1994-02-28,N,Chile,Otras Residencias,MEDICO,F,Soltero,Universitario Incompleto, 
26745,1993-08-26,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Incompleto, 
19657,1952-03-22,N,Chile,Residencia Propia,MEDICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
12325,1982-03-05,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
25610,1963-03-11,N,Chile,Propia con deuda,OTRA,M,Casado,Técnico,CON SEPARACIÓN
2823,1960-11-15,N,Chile, ,AGRICULTOR,M,Soltero,Universitario Completo,SIN SEPARACIÓN
1718,1963-06-24,N,Chile,Residencia Propia,MEDICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
15090,1957-02-23,N,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
10049,1947-10-28,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
31433,1951-10-27,N,Chile, ,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
3159,1964-01-18,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
35927,1993-11-24,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
31021,1969-07-23,N,Chile, , ,F,Casado,Sin Asignación,-
26687,1948-11-20,N,Chile, , ,F,Casado,Sin Asignación,-
7660,1982-04-12,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
19069,2005-08-04,N,Chile, ,OTRA,M,Soltero,Basico, 
1167,1953-01-30,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,CON SEPARACIÓN
10012,1931-01-31,N,Chile, ,OTRA,M, ,Sin Asignación, 
19123,1980-10-22,N,Chile,Residencia Arrendada,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
21375,1978-07-12,N,Chile, ,MEDICO,F,Soltero,Sin Asignación, 
10461,1958-06-25,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Casado,Universitario Completo,CON SEPARACIÓN
4702,1991-10-15,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
7611,1971-05-14,N,Chile, ,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
7201,1981-02-25,N,Chile,Propia con deuda,INGENIERIA ELECTRICA,M,Casado,Universitario Completo,CON SEPARACIÓN
28139,1972-10-30,N,Chile,Residencia Propia,ADMINISTRADOR EN COMERCIALIZACION,M,Casado,Técnico,SIN SEPARACIÓN
7432,1990-09-17,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
14626,1939-03-16,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
8111,1928-01-09,N,Chile, ,OTRA,M,Casado,Medio, 
35916,1954-07-20,N,Chile,Residencia Propia,OTRA,F,Soltero,Medio, 
29672,1962-04-12,N,Chile,Residencia Propia,ABOGADO,M,Soltero,Universitario Completo, 
34701,1957-08-10,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
7420,1992-01-31,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
12072,1967-03-01,N,Chile, , ,F,Casado,Sin Asignación,-
2261,1983-08-22,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
19628,1953-09-21,N,Chile,Residencia Propia,DISEÑADOR GRAFICO,F,Soltero,Universitario Completo, 
31603,1967-01-18,N,España,Residencia Arrendada,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
26748,1990-10-29,N,Chile, ,ABOGADO,M,Soltero,Universitario Completo, 
21024,1989-04-25,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
15670,1978-12-07,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
34061,1983-12-15,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
2871,1985-01-09,N,Chile,Propia con deuda,INGENIERO CIVIL ELECTRICO,M,Soltero,Universitario Completo, 
6714,1983-10-05,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
13045,1934-06-10,N,Chile, , ,F,Casado,Sin Asignación,-
21197,1962-09-20,N,Chile,Residencia Propia,QUIMICO FARMACEUTICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
23919,1945-08-30,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
16866,1992-08-31,N,Chile,Residencia Familiar,PSICOPEDAGOGO,F,Soltero,Universitario Incompleto, 
21214,1989-11-13,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
26285,1978-03-03,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
25424,1987-12-08,N,Chile,Residencia Arrendada,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
972,1949-01-11,N,Chile, ,OTRA,M, ,Sin Asignación, 
9728,1978-09-06,N,Chile, , ,M, ,Sin Asignación, 
6745,1977-07-29,N,Chile,Residencia Familiar,INGENIERO DE EJECUCION,F,Casado,Universitario Incompleto,CON SEPARACIÓN
16995,1995-12-11,N,Chile,Residencia Familiar,OTRA,M,Soltero,Universitario Incompleto, 
36011,1992-10-31,N,Chile,Residencia Familiar,INGENIERO CIVIL INDUSTRIAL,M,Soltero,Universitario Completo, 
35676,1975-05-27,N,Chile, ,ADMINISTRADOR DE EMPRESAS,F,Soltero,Sin Asignación, 
30256,1948-05-16,N,Belgica,Residencia Propia,ECONOMISTA,M,Casado,Universitario Completo,SIN SEPARACIÓN
12079,1971-11-06,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
1707,1981-11-24,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
1399,1975-01-02,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
17481,1940-06-30,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
9478,1967-04-18,N,Chile,Residencia Propia,MEDICO,F,Soltero,Universitario Completo, 
12182,1995-11-13,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
6161,1979-08-02,N,Chile,Propia con deuda,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
34845,1956-10-31,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
6977,1966-09-22,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
20740,1982-09-14,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
16727,1990-06-14,N,Chile,Residencia Familiar,ENFERMERA,F,Soltero,Universitario Completo, 
9757,1989-09-06,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
25435,1948-10-26,N,Chile, ,OTRA,M, ,Sin Asignación, 
20978,1949-01-02,N,Chile,Otras Residencias,INGENIERO CIVIL MECANICO,M,Casado,Universitario Completo,CON SEPARACIÓN
8049,1951-11-12,N,Portugal,Residencia Arrendada,OTRA,M,Casado,Universitario Completo,SIN SEPARACIÓN
35360,1977-07-11,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
10305,1964-12-02,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
32461,1936-10-06,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Soltero,Universitario Completo, 
23154,1968-05-12,N,Argentina,Residencia Arrendada,OTRA,F,Casado,Universitario Completo,SIN SEPARACIÓN
9838,1975-02-13,S,Chile,Residencia Propia,INGENIERO COMERCIAL,M,SIN INFORMACION,Sin Asignación, 
4701,1994-11-18,S,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
10779,1966-05-22,N,Chile,Residencia Propia,MEDICO,M,Soltero,Universitario Completo, 
36846,1964-03-10,N,Chile, ,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
32192,1963-05-17,N,Chile, ,PROFESOR,F,Soltero,Universitario Completo, 
9940,1976-09-23,N,Chile,Residencia Propia,TECNICO PROFESIONAL,M,Soltero,Técnico, 
